,Date,Nationality,Visitor_Index,Seat_Index,Outbound_Index,Stock index value,Temperature Difference,Oil Price,Exchange Rate to USD,Google Searches,Flight Prices,Trade Flows,Visa Policy,Vacation Days
0,2013-01-01,Australia,100.0,100.0,100.0,4878.78,-2.0,105.1,1.049265,51.25,,-964.526621,1.0,20.0
1,2013-02-01,Australia,68.26662620298798,89.95531459793727,100.0,5104.08,1.0,107.64,1.032628,51.5,,1053.590722,1.0,0.0
2,2013-03-01,Australia,75.43611984640087,103.04326648171286,100.0,4966.5,4.0,102.52,1.033665,53.2,,3361.356694,1.0,1.0
3,2013-04-01,Australia,123.03253975039672,129.6554353120566,100.0,5191.22,11.0,98.85,1.03767,52.0,,2121.237607,1.0,11.0
4,2013-05-01,Australia,158.3749479719147,122.68472436942757,100.0,4926.57,17.0,99.37,0.992279,54.0,,2464.090152,1.0,0.0
5,2013-06-01,Australia,184.43921005628897,118.75622101272793,100.0,4802.59,21.0,99.74,0.942614,48.2,,3548.849761,1.0,0.0
6,2013-07-01,Australia,174.0544042302709,124.27836252356045,100.0,5051.98,24.0,105.26,0.916587,47.75,,222.8846595,1.0,10.0
7,2013-08-01,Australia,163.36424169594176,123.14322624367308,100.0,5134.96,24.0,108.16,0.903751,52.0,,1683.681312,1.0,0.0
8,2013-09-01,Australia,196.9045755588732,118.45761240178743,100.0,5218.88,19.0,108.76,0.926318,46.8,,1328.583092,1.0,4.0
9,2013-10-01,Australia,175.884571406022,148.40953853321756,100.0,5425.5,14.0,105.43,0.951689,49.75,,578.7499762,1.0,4.0
10,2013-11-01,Australia,107.94829418347145,143.7133357334971,100.0,5320.05,10.0,102.63,0.932503,55.75,,62.51749557,1.0,0.0
11,2013-12-01,Australia,116.94804895854571,148.2199961879752,100.0,5352.21,2.0,105.48,0.898154,53.0,,4562.276557,1.0,10.0
12,2013-01-01,Bahrain,100.0,100.0,100.0,1085.14,-1.0,105.1,2.652327,76.26,,,1.0,13.0
13,2013-02-01,Bahrain,113.38168768967174,84.76379330456083,100.0,1089.94,-2.0,107.64,2.652456,64.25,,,1.0,0.0
14,2013-03-01,Bahrain,95.5459223524449,88.58742563863292,100.0,1091.58,-2.0,102.52,2.652591,61.21,,,1.0,0.0
15,2013-04-01,Bahrain,98.68304846254527,86.60212294412692,100.0,1104.17,-2.0,98.85,2.6524,70.17,,,1.0,0.0
16,2013-05-01,Bahrain,111.22818203094076,92.57902717835064,100.0,1196.46,-2.0,99.37,2.652498,68.21,,,1.0,1.0
17,2013-06-01,Bahrain,103.95162509739413,93.03277732415724,100.0,1187.79,-1.0,99.74,2.652539,63.31,,,1.0,0.0
18,2013-07-01,Bahrain,62.820244879404655,79.95917415140558,100.0,1194.9,-2.0,105.26,2.652505,62.24,,,1.0,34.0
19,2013-08-01,Bahrain,155.5404133844807,90.71970138807886,100.0,1188.27,-2.0,108.16,2.652321,79.39,,,1.0,31.0
20,2013-09-01,Bahrain,101.83905145587964,90.50624052257086,100.0,1193.93,-2.0,108.76,2.652433,67.32,,,1.0,1.0
21,2013-10-01,Bahrain,115.22854030647969,91.57704420856176,100.0,1201.79,-2.0,105.43,2.65262,65.3,,,1.0,8.0
22,2013-11-01,Bahrain,85.98718876016439,87.37431470897002,100.0,1208.55,-2.0,102.63,2.652344,88.31,,,1.0,0.0
23,2013-12-01,Bahrain,97.17472770577487,93.87495625801935,100.0,1248.86,-3.0,105.48,2.652547,81.22,,,1.0,2.0
24,2013-01-01,Brazil,100.0,100.0,100.0,59761.49,0.0,105.1,0.491832,24.0,,-4950.0,0.0,22.0
25,2013-02-01,Brazil,100.572479604774,87.48358040908238,100.0,57424.29,-1.0,107.64,0.506517,30.0,,-2098.0,0.0,2.0
26,2013-03-01,Brazil,78.38484967033776,96.85682116719835,100.0,56352.09,3.0,102.52,0.503668,24.0,,-735.5,0.0,2.0
27,2013-04-01,Brazil,96.75970399015212,93.73240758115969,100.0,55910.37,8.0,98.85,0.500078,27.0,,-1987.1,0.0,1.0
28,2013-05-01,Brazil,93.79817175207432,83.03621692625258,100.0,53506.08,12.0,99.37,0.492243,24.0,,-211.7,0.0,2.0
29,2013-06-01,Brazil,62.37508372130177,74.87333458434978,100.0,47457.13,14.0,99.74,0.460098,24.0,,1449.2,0.0,11.0
30,2013-07-01,Brazil,69.72740139320439,77.36911240382811,100.0,48234.49,17.0,105.26,0.444334,23.0,,-2866.2,0.0,23.0
31,2013-08-01,Brazil,50.2215158112927,77.36911240382811,100.0,50011.75,16.0,108.16,0.427619,27.0,,303.8,0.0,0.0
32,2013-09-01,Brazil,75.04644356006528,75.50197035091011,100.0,52338.19,12.0,108.76,0.439596,25.0,,1138.0,0.0,3.0
33,2013-10-01,Brazil,109.20350574630243,98.74272846687934,100.0,54256.2,8.0,105.43,0.456802,25.0,,-1209.9,0.0,2.0
34,2013-11-01,Brazil,86.06672715765413,98.132857947082,100.0,52482.49,5.0,102.63,0.435708,30.0,,853.3,0.0,3.0
35,2013-12-01,Brazil,90.62874441601957,114.4680052542691,100.0,51507.16,1.0,105.48,0.426082,50.0,,1791.7,0.0,11.0
36,2013-01-01,Canada,100.0,100.0,100.0,727.76,-8.0,105.1,1.008034,16.0,,1005.265726,0.0,6.0
37,2013-02-01,Canada,93.46083940692263,92.3076923076923,100.0,738.55,-7.0,107.64,0.992484,23.0,,-97.22483491,0.0,1.0
38,2013-03-01,Canada,119.19293516707965,100.0,100.0,731.34,-1.0,102.52,0.976336,18.0,,583.4366065,0.0,7.0
39,2013-04-01,Canada,111.77801681135657,100.0,100.0,710.71,7.0,98.85,0.981733,17.0,,-1158.608375,0.0,0.0
40,2013-05-01,Canada,91.06175652192842,107.6923076923077,100.0,726.27,19.0,99.37,0.980746,16.0,,297.7708881,0.0,1.0
41,2013-06-01,Canada,81.95164467598052,92.3076923076923,100.0,695.52,21.0,99.74,0.968715,14.0,,-869.8819758,0.0,0.0
42,2013-07-01,Canada,70.43020602437176,107.6923076923077,100.0,714.68,26.0,105.26,0.960629,15.0,,-1724.018509,1.0,32.0
43,2013-08-01,Canada,77.19030136370068,100.0,100.0,727.13,23.0,108.16,0.961947,15.0,,-2022.462195,1.0,31.0
44,2013-09-01,Canada,92.99783781430598,100.0,100.0,732.89,17.0,108.76,0.964808,16.0,,-308.5357364,1.0,1.0
45,2013-10-01,Canada,121.11640975595598,100.0,100.0,767.47,11.0,105.43,0.965325,17.0,,-281.5528358,1.0,1.0
46,2013-11-01,Canada,125.7829760527051,100.0,100.0,771.86,1.0,102.63,0.954239,20.0,,-478.4940081,1.0,1.0
47,2013-12-01,Canada,134.62054729418423,100.0,100.0,783.75,-9.0,105.48,0.939811,29.0,,1477.321855,1.0,7.0
48,2013-01-01,China,100.0,100.0,100.0,2385.42,26.0,105.1,0.160666,8.0,,28090.0,0.0,8.0
49,2013-02-01,China,141.7736568214615,91.12960055385909,100.0,2365.59,24.0,107.64,0.160423,8.5,,14882.0,0.0,28.0
50,2013-03-01,China,91.82364419796015,100.49946221271651,100.0,2236.62,17.0,102.52,0.160796,8.2,,-906.0,0.0,0.0
51,2013-04-01,China,96.61673276765411,98.72909120130554,100.0,2177.91,15.0,98.85,0.161557,8.5,,18362.0,0.0,5.0
52,2013-05-01,China,96.75407139582151,87.25135064967176,100.0,2300.59,7.0,99.37,0.162778,9.0,,20659.0,0.0,1.0
53,2013-06-01,China,88.25288208467626,78.30182847676389,100.0,1979.21,6.0,99.74,0.162958,9.2,,27267.0,0.0,26.0
54,2013-07-01,China,78.7740258161157,78.64675411376365,100.0,1993.8,7.0,105.26,0.162955,7.75,,17758.0,0.0,31.0
55,2013-08-01,China,78.24375432217708,77.44878657880747,100.0,2098.38,7.0,108.16,0.163356,8.5,,28134.0,0.0,30.0
56,2013-09-01,China,79.9336991756305,75.52017011386255,100.0,2174.66,13.0,108.76,0.163378,8.2,,14753.0,0.0,3.0
57,2013-10-01,China,81.83752582751484,101.51322214941831,100.0,2141.61,16.0,105.43,0.163796,11.0,,31035.0,0.0,12.0
58,2013-11-01,China,101.5158756361358,99.01096591541287,100.0,2220.5,22.0,102.63,0.16409,14.25,,33753.0,0.0,0.0
59,2013-12-01,China,119.7153337121791,101.41926391138254,100.0,2115.98,24.0,105.48,0.164602,12.2,,25228.0,0.0,15.0
60,2013-01-01,Czech Republic,100.0,100.0,100.0,1021.44,23.0,105.1,0.052054,39.0,,1683.72248,0.0,4.0
61,2013-02-01,Czech Republic,124.61426491994179,101.48218227688426,100.0,1014.57,24.0,107.64,0.052526,85.0,,1667.60397,0.0,1.0
62,2013-03-01,Czech Republic,133.54537944057594,111.74708293913591,100.0,962.86,25.0,102.52,0.050571,22.0,,1649.40972,0.0,2.0
63,2013-04-01,Czech Republic,121.05747669066444,108.32544938505204,100.0,968.02,19.0,98.85,0.050427,21.1,,1774.66224,0.0,1.0
64,2013-05-01,Czech Republic,74.86407805185098,106.07064017660043,100.0,957.86,18.0,99.37,0.050155,17.1,,1372.58686,0.0,2.0
65,2013-06-01,Czech Republic,43.26960147920846,95.41942604856513,100.0,878.27,16.0,99.74,0.051149,26.0,,1646.11909,0.0,0.0
66,2013-07-01,Czech Republic,40.907588811518934,106.07064017660043,100.0,919.41,15.0,105.26,0.050436,40.0,,1328.0124,0.0,31.0
67,2013-08-01,Czech Republic,40.543294386089144,103.92620624408704,100.0,945.21,16.0,108.16,0.051627,24.1,,1023.4059,0.0,31.0
68,2013-09-01,Czech Republic,54.20630237224123,102.91706086408072,100.0,957.62,22.0,108.76,0.051807,23.0,,1876.19488,0.0,1.0
69,2013-10-01,Czech Republic,106.55100515362523,112.55124566382844,100.0,1015.12,21.0,105.43,0.053164,33.0,,1702.05705,0.0,3.0
70,2013-11-01,Czech Republic,104.66973523742082,107.96278776411228,100.0,1032.26,24.0,102.63,0.050215,21.0,,1804.68875,0.0,1.0
71,2013-12-01,Czech Republic,97.49360714426216,112.68527278461053,100.0,989.04,22.0,105.48,0.049811,49.1,,456.3432,0.0,12.0
72,2013-01-01,Denmark,100.0,100.0,100.0,618.43,21.0,105.1,0.178051,41.1,,823.05872,1.0,2.0
73,2013-02-01,Denmark,134.6962303008596,90.87035909920877,100.0,634.06,22.0,107.64,0.179241,41.0,,926.17947,1.0,14.0
74,2013-03-01,Denmark,120.62925322349571,101.41509433962264,100.0,635.4,25.0,102.52,0.173922,33.0,,1040.62028,1.0,11.0
75,2013-04-01,Denmark,70.61917979942693,92.711503347535,100.0,640.47,24.0,98.85,0.174621,24.0,,1244.24352,1.0,4.0
76,2013-05-01,Denmark,61.98049913016782,94.33962264150944,100.0,642.99,20.0,99.37,0.174142,19.0,,1379.85678,1.0,6.0
77,2013-06-01,Denmark,39.47646976054031,91.29640900791236,100.0,617.43,19.0,99.74,0.176684,33.1,,1143.22252,1.0,1.0
78,2013-07-01,Denmark,62.179729072861235,94.33962264150944,100.0,657.49,19.0,105.26,0.175415,27.0,,1370.13,1.0,31.0
79,2013-08-01,Denmark,38.861990892345474,94.33962264150944,100.0,668.17,20.0,108.16,0.178627,22.0,,910.8033,1.0,11.0
80,2013-09-01,Denmark,44.65644827056897,91.29640900791236,100.0,690.42,22.0,108.76,0.179007,31.0,,1296.0908,1.0,0.0
81,2013-10-01,Denmark,100.97216537044618,100.0,100.0,708.87,21.0,105.43,0.182849,32.0,,1938.76065,1.0,8.0
82,2013-11-01,Denmark,86.93988564265248,98.37188070602556,100.0,734.93,22.0,102.63,0.180891,32.0,,1231.37118,1.0,0.0
83,2013-12-01,Denmark,82.13054518010642,100.0,100.0,754.44,18.0,105.48,0.183599,58.1,,278.46528,1.0,12.0
84,2013-01-01,Egypt,100.0,100.0,100.0,5606.49,5.0,105.1,6.546837,80.75,,-3323.4477,0.0,5.0
85,2013-02-01,Egypt,101.9754938859091,90.22995853805548,100.0,5489.46,4.0,107.64,6.723739,67.75,,-3064.450519,0.0,3.0
86,2013-03-01,Egypt,93.58183389393885,100.0,100.0,5098.82,3.0,102.52,6.77484,70.6,,-3260.637138,0.0,2.0
87,2013-04-01,Egypt,93.30651448312437,94.57524338344079,100.0,5196.48,5.0,98.85,6.876227,72.5,,-3165.646359,0.0,4.0
88,2013-05-01,Egypt,92.39384108388485,98.86938574220534,100.0,5438.77,1.0,99.37,6.965445,60.0,,-3486.941114,0.0,3.0
89,2013-06-01,Egypt,87.91838326710709,106.19919998538788,100.0,4752.22,2.0,99.74,6.997332,50.0,,-3544.932182,0.0,8.0
90,2013-07-01,Egypt,49.78818713560849,112.03126997753384,100.0,5324.7,5.0,105.26,7.008865,47.25,,-3586.423761,0.0,31.0
91,2013-08-01,Egypt,62.72456765549153,114.8641984328481,100.0,5267.72,4.0,108.16,6.986679,60.75,,-2612.595171,0.0,31.0
92,2013-09-01,Egypt,79.87387246651664,106.87318489835431,100.0,5620.53,6.0,108.76,6.905018,75.6,,-2366.007437,0.0,0.0
93,2013-10-01,Egypt,95.29957030470705,97.828270835997,100.0,6181.86,7.0,105.43,6.891311,73.0,,-2789.171165,0.0,8.0
94,2013-11-01,Egypt,87.08282318314811,88.80892801695009,100.0,6184.11,5.0,102.63,6.888985,87.75,,-3377.016734,0.0,4.0
95,2013-12-01,Egypt,85.74931008458087,93.92682971378473,100.0,6782.84,7.0,105.48,6.897974,94.4,,-2584.732349,0.0,6.0
96,2013-01-01,France,100.0,100.0,100.0,3732.6,19.0,105.1,1.328502,23.5,,-10901.20944,1.0,8.0
97,2013-02-01,France,111.8800084461073,89.92514637219298,100.0,3723.0,20.0,107.64,1.3371,23.25,,-9786.93699,1.0,15.0
98,2013-03-01,France,134.20791043598862,100.51434076928778,100.0,3731.42,21.0,102.52,1.296626,22.2,,-6168.2712,1.0,0.0
99,2013-04-01,France,126.69352045413014,100.40168976506337,100.0,3856.75,19.0,98.85,1.301395,24.5,,-7096.95558,1.0,16.0
100,2013-05-01,France,122.80576353741004,92.00918995034462,100.0,3948.59,20.0,99.37,1.297981,21.75,,-9424.2829,1.0,4.0
101,2013-06-01,France,71.33599878893403,85.79411546727933,100.0,3738.91,17.0,99.74,1.317588,17.8,,-7135.249,1.0,23.0
102,2013-07-01,France,53.7864183262892,87.72104053953902,100.0,3992.69,15.0,105.26,1.308238,19.25,,-8191.4808,1.0,32.0
103,2013-08-01,France,71.498405086869,88.9853998369525,100.0,3933.78,17.0,108.16,1.332143,19.0,,-7900.2836,1.0,32.0
104,2013-09-01,France,74.23912771895823,85.7585414659453,100.0,4143.44,19.0,108.76,1.335091,18.4,,-10007.92996,1.0,2.0
105,2013-10-01,France,105.27568162878576,101.47335655525087,100.0,4299.89,19.0,105.43,1.363876,19.5,,-8008.78995,1.0,10.0
106,2013-11-01,France,109.59181883785678,99.56866523382494,100.0,4295.21,22.0,102.63,1.349304,23.5,,-8713.23968,1.0,6.0
107,2013-12-01,France,118.07613940388315,102.63395834877345,100.0,4295.95,18.0,105.48,1.369724,22.8,,-8640.23496,1.0,9.0
108,2013-01-01,Germany,100.0,100.0,100.0,7776.05,22.0,105.1,1.328502,26.25,,18161.24112,1.0,3.0
109,2013-02-01,Germany,108.38213961762038,87.72596373175182,100.0,7741.7,23.0,107.64,1.3371,23.5,,22086.70188,1.0,5.0
110,2013-03-01,Germany,134.2165641364105,97.55360401459853,100.0,7795.31,26.0,102.52,1.296626,23.2,,24429.62088,1.0,7.0
111,2013-04-01,Germany,98.0543839772798,90.81033302919708,100.0,7913.71,20.0,98.85,1.301395,20.25,,23653.78314,1.0,2.0
112,2013-05-01,Germany,105.78388292609469,85.51194685218978,100.0,8348.84,16.0,99.37,1.297981,21.0,,18021.74222,1.0,9.0
113,2013-06-01,Germany,67.88575905919225,76.81626368613139,100.0,7959.22,14.0,99.74,1.317588,18.8,,22531.82382,1.0,0.0
114,2013-07-01,Germany,52.79624655732459,76.90465328467153,100.0,8275.97,14.0,105.26,1.308238,21.25,,21589.848,1.0,27.0
115,2013-08-01,Germany,64.26810573734136,78.86419365875912,100.0,8103.15,15.0,108.16,1.332143,20.0,,17831.407,1.0,17.0
116,2013-09-01,Germany,80.29200240472568,76.96096601277372,100.0,8594.4,22.0,108.76,1.335091,19.4,,27239.39708,1.0,0.0
117,2013-10-01,Germany,106.62596044908605,92.94879105839416,100.0,9033.92,21.0,105.43,1.363876,22.25,,24736.3443,1.0,11.0
118,2013-11-01,Germany,106.51908898073276,91.74840328467153,100.0,9405.3,24.0,102.63,1.349304,23.75,,24373.48534,1.0,2.0
119,2013-12-01,Germany,95.10607734416637,93.76140510948905,100.0,9552.16,20.0,105.48,1.369724,24.2,,19144.89912,1.0,13.0
120,2013-01-01,India,100.0,100.0,100.0,19894.98,-7.0,105.1,0.018405,76.0,,-18979.5,0.0,5.0
121,2013-02-01,India,81.95234865334608,90.99578200978125,100.0,18861.54,-6.0,107.64,0.018592,74.0,,-14123.2,0.0,0.0
122,2013-03-01,India,78.61745841722524,101.68789675032582,100.0,18835.77,-5.0,102.52,0.018379,72.2,,-10406.4,0.0,14.0
123,2013-04-01,India,72.03998322831681,97.66702634025121,100.0,19504.18,-2.0,98.85,0.018385,70.5,,-17027.7,0.0,7.0
124,2013-05-01,India,81.84922244910929,101.67364993950945,100.0,19760.3,1.0,99.37,0.018224,71.5,,-19077.7,0.0,1.0
125,2013-06-01,India,79.41349566798498,98.60427964854752,100.0,19395.81,6.0,99.74,0.017195,70.4,,-11280.1,0.0,25.0
126,2013-07-01,India,49.46792921659062,101.76940719253747,100.0,19345.7,10.0,105.26,0.016746,70.25,,-12491.4,0.0,5.0
127,2013-08-01,India,56.337584154242336,101.71825880616396,100.0,18619.72,11.0,108.16,0.01598,71.0,,-10688.04,0.0,2.0
128,2013-09-01,India,67.8117567593917,98.37165958997211,100.0,19379.77,8.0,108.76,0.015643,72.0,,-6122.34,0.0,0.0
129,2013-10-01,India,71.9639539793825,101.38988149456051,100.0,21164.52,3.0,105.43,0.016258,71.25,,-10594.89,0.0,3.0
130,2013-11-01,India,84.36647080353302,99.26523824871661,100.0,20791.93,-1.0,102.63,0.015965,81.25,,-9571.07,0.0,3.0
131,2013-12-01,India,89.63297728484787,105.11250309459415,100.0,21170.68,-5.0,105.48,0.016168,73.2,,-10186.99,0.0,28.0
132,2013-01-01,Iran,100.0,100.0,100.0,36554.9,18.0,105.1,8.1e-05,95.25,,,0.0,4.0
133,2013-02-01,Iran,95.3363731165326,92.55353628892233,100.0,37811.6,15.0,107.64,8.1e-05,82.0,,,0.0,1.0
134,2013-03-01,Iran,117.09764460771922,115.70667901377473,100.0,39990.2,14.0,102.52,8.1e-05,87.6,,,0.0,18.0
135,2013-04-01,Iran,79.1328190325018,116.78087741636764,100.0,43994.3,12.0,98.85,8.1e-05,92.75,,,0.0,3.0
136,2013-05-01,Iran,91.14205123808142,116.86074777173283,100.0,45162.2,10.0,99.37,8.1e-05,84.5,,,0.0,1.0
137,2013-06-01,Iran,105.44346904631567,115.3316356059729,100.0,51321.3,4.0,99.74,8.1e-05,75.6,,,0.0,14.0
138,2013-07-01,Iran,80.44139879859678,118.04375506424354,100.0,57168.2,4.0,105.26,8.1e-05,84.25,,,0.0,32.0
139,2013-08-01,Iran,96.76304860648511,117.47308716286607,100.0,58561.0,7.0,108.16,8.1e-05,96.25,,,0.0,33.0
140,2013-09-01,Iran,128.02891897893187,113.77474244704248,100.0,65720.0,9.0,108.76,5.2e-05,90.0,,,0.0,22.0
141,2013-10-01,Iran,111.43747741964324,118.70123856927886,100.0,73553.2,14.0,105.43,4e-05,94.75,,,0.0,2.0
142,2013-11-01,Iran,119.50726638628551,117.18254427595787,100.0,83572.5,18.0,102.63,4e-05,104.75,,,0.0,2.0
143,2013-12-01,Iran,122.10280740247302,119.0820696839912,100.0,87451.9,20.0,105.48,4e-05,106.0,,,0.0,2.0
144,2013-01-01,Iraq,100.0,100.0,100.0,,8.0,105.1,0.00085,23.52,,,0.0,3.0
145,2013-02-01,Iraq,115.22968163613618,93.87221410733639,100.0,,5.0,107.64,0.00085,32.52,,,0.0,0.0
146,2013-03-01,Iraq,112.30052905948213,120.64034302407765,100.0,,4.0,102.52,0.00085,14.4,,,0.0,0.0
147,2013-04-01,Iraq,112.84621256305007,115.68816849644254,100.0,,2.0,98.85,0.00085,21.48,,,0.0,0.0
148,2013-05-01,Iraq,96.09681830083106,121.69580172454413,100.0,,1.0,99.37,0.00085,28.39,,,0.0,1.0
149,2013-06-01,Iraq,97.48741769377722,115.64811760825519,100.0,,-3.0,99.74,0.00085,17.46,,,0.0,0.0
150,2013-07-01,Iraq,60.473064236604145,119.71446072657024,100.0,,-2.0,105.26,0.00085,19.4,,,0.0,1.0
151,2013-08-01,Iraq,86.15052774341376,117.75667907458889,100.0,,-1.0,108.16,0.00085,14.38,,,0.0,3.0
152,2013-09-01,Iraq,95.85036718307343,114.01309899637187,100.0,,1.0,108.76,0.00085,22.42,,,0.0,0.0
153,2013-10-01,Iraq,93.7797067799686,117.78023842058145,100.0,,6.0,105.43,0.00085,18.4,,,0.0,5.0
154,2013-11-01,Iraq,86.93559715562992,110.81845167978138,100.0,,7.0,102.63,0.00085,26.48,,,0.0,2.0
155,2013-12-01,Iraq,116.85260172862115,131.47764218065308,100.0,,11.0,105.48,0.00085,17.91,,,0.0,1.0
156,2013-01-01,Ireland,100.0,100.0,100.0,3546.33,15.0,105.1,1.328502,40.0,,2465.32264,1.0,8.0
157,2013-02-01,Ireland,92.74738486468446,90.32258064516128,100.0,3756.77,18.0,107.64,1.3371,34.0,,2936.04102,1.0,2.0
158,2013-03-01,Ireland,115.06414444915791,100.0,100.0,3958.27,21.0,102.52,1.296626,36.0,,4318.9566,1.0,1.0
159,2013-04-01,Ireland,99.86670499986931,96.7741935483871,100.0,3858.22,22.0,98.85,1.301395,34.0,,3583.58286,1.0,18.0
160,2013-05-01,Ireland,77.72023329640746,100.0,100.0,4012.9,22.0,99.37,1.297981,30.0,,3598.6104,1.0,1.0
161,2013-06-01,Ireland,84.02048279730514,96.7741935483871,100.0,3963.33,21.0,99.74,1.317588,28.0,,3796.45365,1.0,1.0
162,2013-07-01,Ireland,73.04767055426996,100.0,100.0,4104.87,20.0,105.26,1.308238,25.1,,4393.7028,1.0,31.0
163,2013-08-01,Ireland,69.81079347719007,100.0,100.0,4190.17,22.0,108.16,1.332143,26.1,,3724.138,1.0,32.0
164,2013-09-01,Ireland,79.62596980657146,96.7741935483871,100.0,4238.28,23.0,108.76,1.335091,27.0,,4057.792,1.0,0.0
165,2013-10-01,Ireland,107.9661354301327,100.0,100.0,4405.9,20.0,105.43,1.363876,34.1,,3556.008,1.0,1.0
166,2013-11-01,Ireland,115.0088561761022,96.7741935483871,100.0,4509.92,21.0,102.63,1.349304,33.0,,4071.24289,1.0,0.0
167,2013-12-01,Ireland,99.6815395471991,100.0,100.0,4539.43,16.0,105.48,1.369724,40.0,,2783.83056,1.0,10.0
168,2013-01-01,Italy,100.0,100.0,100.0,18377.85,9.0,105.1,1.328502,32.0,,-2460.53896,1.0,9.0
169,2013-02-01,Italy,102.65549705593892,89.93759950695906,100.0,16886.54,9.0,107.64,1.3371,37.0,,1406.7027,1.0,0.0
170,2013-03-01,Italy,104.4031091739752,99.85106055158954,100.0,16388.58,12.0,102.52,1.296626,34.0,,3927.83272,1.0,4.0
171,2013-04-01,Italy,100.73421543044428,96.91079040624518,100.0,17789.73,17.0,98.85,1.301395,26.0,,2534.46882,1.0,5.0
172,2013-05-01,Italy,79.00168653568576,84.37034564223717,100.0,18205.4,19.0,99.37,1.297981,25.0,,5080.11624,1.0,1.0
173,2013-06-01,Italy,60.219296847984005,73.8791022546351,100.0,16249.51,24.0,99.74,1.317588,25.0,,4517.36439,1.0,23.0
174,2013-07-01,Italy,53.51481590324077,76.34173899645626,100.0,17503.7,29.0,105.26,1.308238,29.0,,7676.3904,1.0,31.0
175,2013-08-01,Italy,70.20325764576613,76.34173899645626,100.0,17755.4,30.0,108.16,1.332143,33.0,,1197.2345,1.0,32.0
176,2013-09-01,Italy,75.23748995336948,74.6199476144009,100.0,18480.03,26.0,108.76,1.335091,29.0,,905.79528,1.0,13.0
177,2013-10-01,Italy,94.29858880985344,95.57161933131324,100.0,20508.38,22.0,105.43,1.363876,40.0,,5245.9299,1.0,0.0
178,2013-11-01,Italy,113.92259403115075,98.24225771660417,100.0,20244.78,15.0,102.63,1.349304,36.0,,4031.16868,1.0,1.0
179,2013-12-01,Italy,123.83863311534654,102.14678239433003,100.0,20203.72,12.0,105.48,1.369724,66.0,,4704.85728,1.0,12.0
180,2013-01-01,Japan,100.0,100.0,100.0,11138.66,16.0,105.1,0.011223,43.0,,-18316.70403,1.0,9.0
181,2013-02-01,Japan,100.5504515298056,90.32258064516128,100.0,11559.36,17.0,107.64,0.010738,51.0,,-8300.510271,1.0,1.0
182,2013-03-01,Japan,102.85088928019218,100.0,100.0,12397.91,13.0,102.52,0.010552,37.0,,-3765.198453,1.0,8.0
183,2013-04-01,Japan,74.40059527090338,96.7741935483871,100.0,13860.86,14.0,98.85,0.010219,45.0,,-8980.248548,1.0,8.0
184,2013-05-01,Japan,75.08216885155069,96.49479298958597,100.0,13774.54,13.0,99.37,0.009906,47.0,,-9807.101878,1.0,4.0
185,2013-06-01,Japan,71.34214442571732,108.13890199208971,100.0,13677.32,12.0,99.74,0.010245,39.1,,-1854.777342,1.0,0.0
186,2013-07-01,Japan,62.64138409187826,114.73565804274466,100.0,13668.32,10.0,105.26,0.010028,40.1,,-10350.38606,1.0,1.0
187,2013-08-01,Japan,90.57255661890768,114.73565804274466,100.0,13388.86,9.0,108.16,0.010226,47.0,,-9925.495504,1.0,31.0
188,2013-09-01,Japan,106.41105602566742,111.20142240284481,100.0,14455.8,11.0,108.76,0.010088,34.1,,-9501.002731,1.0,2.0
189,2013-10-01,Japan,86.39043041103281,119.91001124859393,100.0,14327.94,13.0,105.43,0.010219,46.0,,-11249.34222,1.0,1.0
190,2013-11-01,Japan,88.16623491153612,116.04194636960703,100.0,15661.87,15.0,102.63,0.01,48.0,,-13038.504,1.0,3.0
191,2013-12-01,Japan,115.52650434994503,119.42378170470627,100.0,16291.31,15.0,105.48,0.009657,47.0,,-12640.37747,1.0,8.0
192,2013-01-01,Jordan,100.0,100.0,100.0,228.9,12.0,105.1,1.40499,33.36,,,0.0,12.0
193,2013-02-01,Jordan,90.18665069084395,89.2689244939077,100.0,227.49,15.0,107.64,1.4074,37.37,,,0.0,5.0
194,2013-03-01,Jordan,88.5511566428903,92.30307972752566,100.0,219.06,19.0,102.52,1.40782,41.31,,,0.0,0.0
195,2013-04-01,Jordan,89.30533662809009,93.2289168185743,100.0,211.58,21.0,98.85,1.4072,36.24,,,0.0,0.0
196,2013-05-01,Jordan,91.06342150067493,99.33320541111004,100.0,206.94,27.0,99.37,1.40751,25.26,,,0.0,2.0
197,2013-06-01,Jordan,85.14094479639681,112.26134510217787,100.0,194.79,29.0,99.74,1.4065,22.35,,,0.0,19.0
198,2013-07-01,Jordan,49.07267587586601,104.74431545620261,100.0,188.38,29.0,105.26,1.40769,18.27,,,0.0,31.0
199,2013-08-01,Jordan,57.517582003790146,114.90213949918449,100.0,179.86,31.0,108.16,1.40778,25.3,,,0.0,32.0
200,2013-09-01,Jordan,77.93211148064611,103.3171831526432,100.0,176.66,29.0,108.76,1.40748,38.31,,,0.0,0.0
201,2013-10-01,Jordan,99.88911382696674,99.63782020531517,100.0,191.55,24.0,105.43,1.4076,32.29,,,0.0,1.0
202,2013-11-01,Jordan,92.50101453147896,90.09881991749018,100.0,197.02,21.0,102.63,1.40859,49.46,,,0.0,1.0
203,2013-12-01,Jordan,86.75526266547259,96.48853497073779,100.0,198.48,12.0,105.48,1.40857,45.75,,,0.0,2.0
